title,content
방사선의 농업∙식품∙생명공학적 이용 (Part 3)," 미생물을 살멸시키는 데에 주안점을 두었으나, 근래에는 육류, 과일 등의 살균, 나아가서 식물류 국제교역에 따른 해충 전파 차단을 위한 검역기술로도 주목을 받고 있다. 특히, 살균에 사용 되어 온 메틸브로마이드 가스 등이 환경에 유해하여 국제적으로 사용이 점차적으로 금지됨에 따라 방사선 조사기술은 대체 기술로 크게 주목 받고 있다. 나아가 문화재의 보존기술로 이용영역이 확대되고 있다. 한편으로 식품재료에 방사선을 쪼였을 때 식품재료의 구성성분 중 일부 분자가 쪼개어져서 물성(점도 등) 변화 혹은 생화학적 특성 변화가 일어날 수 있는 점을 이용하여 전분가공기술 혹은 숙성 지연, 싹 틔움 방지 등에 이용되기도 한다. 이러한 살균 및 물성을 개선하는 특성을 이용하여 멸균 환자식, 우주식품, 비상재난식량, 특수레져식량 개발에 방사선조사 기술을 응용하기도 한다.  생명공학분야  방사선에 의한 생물 생리적 변화 연구 및 그의 이용 분야 : 방사선에 쪼인 식물체에서는 어떤 유전자가 과다 발현되는 등 생리적 기능이 변화된다. 이는 방사선에 의한 산화적 손상에 대한 방어 메커니즘이 증폭되는 것이라고 생각되고 있다. 예를 들어 어떤 식물에서는 방사선조사에 의해 색소생산량이 많아지는 것을 이용하여, 방사선이 조사된 세포를 배양함으로써 색소 생산을 증대시킬 수 있는 것과 같이 유용물질 대량생산 기술로 이용될 수 있다. 한편, 방사선에 저항하여 생존에 유리한 방향으로 유전자 발현이 변화될 것이라는 점에 착안하여 방사선 저항 내지 생존 관련 유전체 연구를 통해 식물/미생물의 극한환경에 대한 생존 내지 진화를 해석하고, 추위, 고염분 등 극한 환경 대응 유전자의 산업적 활용이 시도되고 있다. 또한, 방사선 조사 동물에서 조직 손상 또는 생리적 기능 장해를 해석하여 조직손상/생리기능저하 극복 방호물질 개발연구, 나아가서 우주에서 생리적 장해 및 그 극복 물질에 관한 연구도 수행되고 있다. 한편, 최근에는 백신 개발에 있어서 화학물질에 의한 세균의 약독화 공정 대신에 방사선을 쪼여 세균을 약독화 시킴으로써 오히려 항원분자의 구조적 "
방사선의 농업∙식품∙생명공학적 이용 (Part 4),"변화를 줄여서 항원성이 좀더 높은 백신을 개발하고 유해 화학물질 사용을 배제하는 기술이 시도되고 있다.  방사성동위원소 이용 생체대사 경로 해석 : 신약개발 시 방사성동위원소를 신약 분자에 붙인 후 생체에 주사하여, 신약 분자의 흡수, 분포, 대사, 배설 경로 및 대사 기전을 직접적으로 해석하는 것으로 국제적 기준에서 권고되는 기술이다."
방사선의 양과 단위,"방사선은 에너지를 가진 입자 또는 전자기파로서 물질과 반응하여 에너지를 전달하면서 에너지  양에 따라 물질의 원자를 여기시키거나 전리시키게 된다. 여기된 원자는 에너지를 방출하고 전리된 경우에는 전자 및 원자핵이 운동에너지를 가지고 움직이므로 물질의 상태를 변화시킬 수 있다. 에너지가 아주 낮은 방사선으로부터 혜택을 받기도 하지만 전체적으로 사람과 환경을 방사선 피해로부터 보호하기 위한 방사선 방호 또는 차폐가 매우 중요하다. 따라서 방사선의 편익과 불편을 이해하기 위해서는 방사선의 양과 단위에 대한 이해가 필요하다.  방사선과 관련된 물리적 인자  방사선의 속도 : 전자기파 방사선(γ선, X선)의 속도는 빛의 속도(30만 Km/초)와 같다. γ선이나 X선은 에너지에 따라 파장은 변하지만 속도는 일정하다. 빠른 속도는 물질을 투과하는 투과력이 크다는 의미이므로 방호와 차폐에 특별한 주의를 기울여야 한다. 입자방사선(α선, β선, 중성자)의 속도는 에너지 크기에 비례하고 전자기파의 4~6% 수준이다.  에너지 : 방사선의 에너지는 주로 전자볼트(eV)로 표시한다. eV는 우리가 익숙한 에너지 단위인 칼로리, 와트(watt) 또는 줄(joule)과 서로 환산될 수 있다. 1볼트의 전위(volt)차가 있는 진공상태에서 운동할 때 1개의 전자가 얻게 되는 에너지가 1eV 이며 이를 joule과 cal. 로 환산하면, 1eV = 1.6 x 10-19 joule = 3.8 x 10-20 cal. 이다.  질량 및 크기 : 원자의 직경은 약 10-8cm 이고, 원자핵의 크기(직경은) 10-12cm 정도이다. 원자핵의 핵자(양자 및 중성자)의 정지질량(rest mass)은 각각 약 1.67x10-27kg이고 전자의 정지질량은 양자의 1,840분의 1정도이다. 이들 입자가 운동을 하게 되면 속도에 따라 무거워 지며 광속에 가까워지면 입자의 무게는 상대성 원리에 따라 급격히 증가한다. 이는 질량과 에너지가 상호전환 될 수 있음을 의미한다. 방사선량 방사선의 세기나 양은 방사선의 영향을 정량적으로 이해하는데 가장 중요한 "
방사선의 양과 단위 (Part 2),"물리적인 인자이다. 같은 세기(watt)의 백열등과 형광등을 비교하면 백열등 경우 에너지가 열로 소모되기 때문에 밝기가 형광등에 비해 떨어진다. 또한 광원으로부터 멀리 떨어지면 가까이서 보다 밝지 않다. 방사선의 경우도 이와 마찬가지이다. 선량(線量)은 시간적으로 누적된 양이다. 방사선량을 나타내는 단위로는 여러 가지가 있다.   베크렐(Becquerel) : 방사성물질이 1초 동안 1개의 원자핵이 붕괴하는 경우 그 물질의 방사능은 1베크렐(Bq)이다. 1개의 원자핵이 붕괴할 때 1개의 방사선이 발생하므로 1초 동안 붕괴하는 원자핵이 많으면 많을수록 방사능의 세기가 크며 따라서 방사선은 많이 방출된다.  큐리(Curie) : 베크렐 단위가 사용되기 전에 가장 보편적으로 사용된 방사선량 단위이다. 1큐리(Ci)는 1초 동안 3.7x1010 개의 원자핵이 붕괴하면서 발생시키는 방사선량으로 1g의 라듐이 내는 방사능의 세기이다. 따라서 1Ci는 3.7x1010 Bq에 해당한다.  뢴트겐(Roentgen) : 뢴트겐(R)은 조사(照射)선량을 나타내는 단위로서, 현재는 전리작용에 의해 건조한 공기 1kg당 2.58x10-4 쿨롱의 전기량을 만들어내는 γ선 혹은 엑스선의 세기를 1R 으로 정의 한다.  그레이(Gray) : 물질 1kg이 1joule의 방사선 에너지를 흡수하는 것을 1그레이(Gy)라 한다. Gy는 물질의 방사선 흡수선량단위로서 방사선 방호 측면에서 중요한 의미를 가진다.  시버트(Sievert) : 방사선의 영향을 평가할 때 사용하는 선량당량(등가선량) 단위로 방사선의 종류가 달라도 등가선량이 같으면 그 영향은 같다. 달리 표현하면 생물체가 방사선에 쪼였을 때 흡수선량(에너지)이 같다고 하더라도 방사선의 종류와 에너지에 따라 받는 (생물학적) 영향이 다르다는 것이다. 방사선의 종류와 에너지에 관계없이 사람이 어느 정도의 방사선에 노출되었는지를 표현하기 위하여 시버트(Sv) 단위가 사용된다. β선, γ선 및 엑스선의 경우 1Sv와 1Gy가 같지만, α선이나 중성자선의 경우에는 생물학적 인자를 고려하"
방사선의 양과 단위 (Part 3),"여 두 단위가 다음과 같은 관계로 표현된다. α선이나 중성자선을 받았을 때 같은 에너지를 흡수하더라도 γ선 보다 인체에 미치는 영향이 훨씬 크기 때문이다. 			Sv 선량 = (Gy 선량) x (선질계수 혹은 방사선가중인자)  라드(Rad) : 물질의 방사선 흡수선량단위로서 절대에너지 흡수량을 나타내며 물질 1g 당 방사선 에너지 100erg(1erg = 10-6 joule)가 흡수된 것을 1라드라 한다. 그레이와 유사한 개념이다.  렘(Rem) : 생물학적 효과를 고려한 방사선 선량당량의 단위로 (rad x RBE, Relative Biological Effectiveness)로 표시하며 RBE는 생물학적 효과비율로 방사선의 종류에 따라 다르다. β선, γ선 및 X선의 RBE를 1로 하면 열중성자는 약 2.5, 양성자는 2, 고속중성자·α선은 10~20, 가속된 무거운 하전입자는 20 정도이다. 현재는 렘(Rem)대신 시버트(Sv)를 사용한다."
방사선의 측정,"방사선은 에너지를 가진 입자나 전자기파로 물질과 상호작용을 통해 에너지를 물질에 전달하여 물질의 특성을 변화시킬 수 있다. 방사선의 에너지가 클수록 물질에 주는 영향은 커진다. 특히 방사선에 인체가 노출(피폭)되면 세포가 변형 또는 손상되어 위해를 받을 수 있으므로 산업·의료·연구시설 등의 방사선 환경에서 방사선의 종류, 양, 세기 등은 정확하게 측정되고 관리되어야 한다. 방사선의 종류와 에너지에 따라 방사선을 검출·측정하는 방법 및 장치는 매우 다양하다.  목차  1 방사선 측정원리 2 전리현상을 이용한 방사선 측정법 및 계측기 3 반도체를 이용한 방사선 검출 및 계측기 4 빛을 이용한 방사선 검출 및 계측기 5 중성자 검출 및 계측기   방사선 측정원리 측정·관리해야 하는 주요 대상 방사선은 하전입자(α선, β선), 전자기파(γ선, X선) 및 중성자이다. 그러나 이들 방사선을 직접 측정(검출)해서 식별할 수 있는 계측기(검출기)는 없다. 측정방법으로 계측기에 걸린 전기장과 방사선의 전리작용으로 발생하는 전류를 측정하는 간접적인 방법이 대표적이며, 일부 특정 방사선 경우 필름을 감광시키는 현상을 이용하기도 한다.  전리현상을 이용한 방사선 측정법 및 계측기     전리를 이용하는 계측기 원리       계측기 전압과 전류신호와의 관계     위 그림에서 보듯이 하전입자(중성자 핵반응로 발생된 하전입자와 γ선의 물질과 반응으로 발생한 하전인자 포함)가 기체를 전자(-)와 이온 원자핵(+)으로 전리시키면 전기장이 걸린 계측기에 전류가 흐른다. 전압이 낮으면 일부 전자와 이온만이 전극에 도달하지만(불포화상태) 전압크기가 어느 정도를 초과하면 전리작용으로 발생한 모든 전자와 이온이 전극에 도달한다(포화상태). 반면에 전압이 아주 낮으면 전리된 이온과 전자가 다시 결합한다. 계측기의 전압과 측정된 전류(이온과 전자의 이온쌍 수)와의 관계 그림의 전리상태 영역에 대한 계측기를 보면 다음과 같다.   전리상자(電離箱子, Ion Chamber) 계측기 : 전압이 낮아 불포화상태로 출력상태가 낮은, 즉 가스증폭이 없"
방사선의 측정 (Part 2),"는 영역에서 사용되는 계측기를 전리상자라고 한다. 측정하고자 하는 방사선(α선, β선, γ선) 종류에 따라 해당 방사선의 이름을 딴 전리상자로 부른다. 전리상자 계측기는 전류전리상자와 펄스전리상자로 구분하는데 전류상자는 전리된 이온쌍의 수에 비례하는 신호를 측정하고, 펄스상자는 방사선 각각에 대응하는 전기펄스를 검출한다,  비례계수관(Proportional Counter) : 전리량과 비례해서 출력이 커지는 전압의 범위를 비례계수관 영역이라 하며 출력신호의 크기는 처음 전리된 이온쌍(전자와 이온핵)의 수에 비례한다. 이 영역에서 사용되는 계측기를 비례계수관이라 한다. 비례계수관은 방사선 각각에 의한 전리현상을 측정할 수 있으며, 계측기 내에서 가스증폭이 일어나기 때문에 전리상자에 비해 큰 신호를 얻을 수 있다. 중성자선, β선, X선을 측정하는데 사용된다.  가이거뮬러계수관(GM, Geiger-Mueller Counter) : 전리된 이온쌍이 모두 전극에 모이는 포화상태를 넘어서 더욱 전압을 올리면 양극(+) 부근에 형성된 강한 전기장으로 전자가 가속되고 가속된 전자가 다시 기체분자를 이온화 시키는 전자사태(electron avalanche)가 양극(+) 전체에서 발생해 계측은 최대가 되고 크기는 초기에 발생한 이온쌍 수와는 상관이 없어진다. 이러한 전압범위를 GM계수관영역이라 하고 이 영역에 사용되는 계측기가 GM계수관이다. 반도체를 이용한 방사선 검출 및 계측기 방사선을 반도체에 조사하면 반도체를 전리시켜 전자와 전자가 빠져나온 Hole(양전하 입자와 같은 작용을 함)이 생기며, 반도체 내부에 전압을 걸어두면 방사선의 입사에너지에 비례하여 전류펄스가 발생한다. 이 펄스를 증폭하여 크기에 따라 분류하면 방사선의 에너지 및 개수를 알 수 있다. 이러한 원리를 이용한 검출기를 반도체검출기라 한다. 검출기에 사용되는 대표적인 반도체로 규소(Si)와 게르마늄(Ge)이 있다. α선, 양자선, β선 및 X선 검출에 사용된다.  빛을 이용한 방사선 검출 및 계측기 NaI 와 CsI 결정, 형광물질을 첨가한 투명한"
방사선의 측정 (Part 3)," 플라스틱 등은 방사선을 받으면 에너지의 일부를 빛으로 방출한다. 이 빛을 진공관에서 증폭하면 방사선이 이들 물질에 전달한 에너지의 크기에 비례하는 전기적 펄스를 출력신호로 나타낼 수 있다. 이러한 원리로 작동하는 방사선 측정기를 Scintillation Counter라 하며, 방사선 에너지를 빛으로 바꾸는 물질을 scintillator라고 한다. NaI 결정은 선 측정용으로 많이 사용되고, CsI 결정 및 플라스틱 scintillator는 하전입자 및 중성자선의 검출에 이용된다. 또한 방사선을 조사한 후 열을 가하면 빛을 내는 물질이 있는데 이를 방사선 측정에 응용한 것이 TLD(Thermoluminescence Dosimeter)이다.  중성자 검출 및 계측기 전기적으로 중성인 중성자는 직접 측정 또는 계측이 안 된다.  따라서 중성자계측기는 중성자와 물질의 원자핵과 반응으로 생성된 입자들의 전리작용을 이용한다. 측정 기본원리는 전리현상을 이용하는 방사선 측정방법과 같으며, 열중성자 측정을 위한 다음과 같은 계측기가 있다.   핵분열계수관(Fission Counter 또는 Fission Chamber) : 위 그림 계수관의 양전극(+, -)에 농축우라늄 얇은 막을 입히면 열중성에 의해 핵분열이 일어나고, 생성된 핵분열파편이 계수관 내의 기체를 전리시켜 이온쌍(전자 및 이온핵)이 전극으로 이동하면서 순간적으로 전류(펄스)를 발생시킨다. 이를 증폭해서 계산해보면 중성자선의 세기를 구할 수 있다.  BF3 계수관(BF3 Counter) : 계수관 내에 10B이 농축된 BF3 기체를 계수가스로 밀봉한 계수관이다. 열중성자가 10B과 반응하여(10B + 1n → 4He + 7Li) 생성된 입자(4He)와 7Li입자는 BF3 기체를 전리시켜 전자와 BF3+ 이온을 발생시킨다. 이들 이온쌍이 전류(펄스)를 발생시킨다. BF3 계수관은 비례계수관이므로 중성자선의 세기에 따라 계수율이 커진다.   붕소피복비례계수관(Boron-covered Proportional Counter) : 농축된 붕소(B)로 계수관 음전극"
방사선의 측정 (Part 4),"(-)을, 또는 양전극(+, -) 모두를, 도포하고 계수기체로 He 등 불활성기체를 사용하는 계측기이다. 열중성자와 반응으로 붕소피막에서 방출된 α입자 또는 7Li입자에 의해 계수기체가 전리되며 계측 원리는 BF3 계수관과 같다."
방사선장해,"방사선에 의한 유전자의 직간접적 손상 Radiation hazard. 이온화(또는 전리) 방사선에 의하여 생체의 조직이나 세포가 유해한 영향을 받는 것을 방사선 장해 혹은 손상(damage)라고 한다. 인체 조직이(세포가) 방사선에 피폭하면, 일정 양의 에너지를 흡수하게 되고, 그 크기가 어느 수준을 넘으면 세포를 구성하는 원자가 여기되거나 이온화 된다. 방사선의 생물학적 영향은 주로 유전자(DNA) 손상(혹은 염색체 손상)때문에 생긴다. 비전하(非電荷, uncharged) 방사선인 엑스선, 감마선, 중성자는 주로 물분해를 통해 유리기를 생성하여 간접적으로 DNA를 손상시키는 반면, 알파선이나 베타선 등 하전 입자(중이온 포함)들은 주로 DNA 또는 핵심세포 구성요소를 직접 이온화시켜 손상을 주기 쉽다. DNA 손상이 발생하면 항상 복구시스템이 작동한다. 가벼운 손상은 수 ~ 십분의 단시간에 복구되나, DNA 나선 2개 모두에서 염기 손상을 받는 경우(이중나선손상)와 같은 손상일 경우 세포가 죽거나 복구과정에서 유전자 변화를 초래할 수 있다. 유전자(염색체) 손상, 사망 등 세포유전학적 손상은 방사선뿐만 아니라 화학적 독성물질과 비전리방사선인 자외선 등에 의해서도 일어난다. 손상된 세포는 복구되거나 사멸하게 되는데, 그 정도(갯수 등)가 일정 수준 이상이면 영향이 나타나는 것이고, 그 이하이면 면역체계가 작동하는 복구 메카니즘에 의해 손상이 복원된다고 설명하고 있다. 방사선에 대한 감수성은 조혈기관이나 생식선과 같이 세포가 유약하고 분열이 왕성할 수록 큰 반면 뼈, 근육, 말초신경과 같이 세포가 견고하고 분열이 적을수록 낮다. 방사선장해의 정도는 흡수선량 및 흡수선량율, 특정 부위의 선량분포, 흡수시간, 피폭범위, 조직의 방사선 감수성, 방사선 선질 등에 따라 다르게 나타난다. 방사성 핵종에 따라 인체 장기 혹은 조직내 침적되는 부위가 다른데, 예로 방사성 요오드는 주로 갑상선에, 그리고 라듐, 우라늄, 플루토늄, 스트론튬 등은 뼈조직으로 모인다. 방사선에 의한 건강상의 영향은 확률적 영향(stocha"
방사선장해 (Part 2),"stic effect)에 의한 것과 결정론적 영향(deterministic effect)에 의한 것으로 구분된다. 연구에 의하면 피폭선량과 건강상의 영향간에 선형적 비례관계가 나타나기 시작하는 선량은 낮게 잡으면 약 100 mSv라고 하고 있으나, 대개 500 mSv이상에서 선형성이 분명하게 나타난다.    방사선 장해(방사선 피폭과 인체에의 영향) 이 자료의 최초 작성 및 등록 : 박 찬오(SNEPC) copark5379@snu.ac.kr"
방사선적응반응,방사선적응반응(radiation-adaptive response): 방사선 피폭이후 세포의 저항성을 증가시키는 조사후(照査後) 세포반응
방사선피폭,Radiation exposure. 피사 물체가 방사선 에너지를 흡수하는 것을 말하며 피사체에 흡수된 에너지를 피폭량이라고 한다. 피폭량을 나타내주는 단위로는 다음과 같은 것들이 있다.  조사선량(exposure dose) 흡수선량(absorbed dose) 등가선량(equivalent dose) 유효선량(effective dose)
"방사선피폭, 담배피우기, 환경적응성","▼  저선량 방사선피폭   LNT 모델(가설) 사용 이유    LNT 수정·폐기 제안의 근거와 효과    방사선피폭, 담배피우기, 환경적응성    저선량 방사선 적응보호(Adaptive protection)    저선량피폭의 영향     문턱 없는 선형모델(LNT, Linear No-Threshold) 가설을 무조건 받아들이는 경우, 저 선량의 방사선이라도 계속하여 피폭하면 그 수준에 비례하여 암 발생 위험이 증가한다. 하지만 주지하고 있듯, 이로 인해 개개인이 반드시 암에 걸리는 것은 아니며, 반대로 방사선에 피폭하지 않으면 암에 걸리지 않는 것도 아니다. 단지 확률의 크기로 추정하여 개념으로만 이해하는 것이기 때문이다. 마찬가지로 담배를 피운다고 해서 반드시 누구나 폐질환에 걸리는 것이 아니며, 담배를 피우지 않는다고 해서 폐암 등에 걸리지 않는다고 단정할 수도 없다.   방사선피폭이나 흡연 외에 특정 질환을 일으키는 원인이 여러 가지 있을 수 있고, 이 경우, 방사선피폭이나 흡연이 나쁜 영향을 가속화 할 수 있다.  한 가지 원인으로 건강위험 요소를 지목할 수 없다. 그러나 우리는 여러 원인 중에 그 비중이 가장 큰 것만으로 간단하게 원인을 단정 짓고 이야기를 풀어 가는데 익숙하다.   원폭 생존자 수명연구와 일부 역학연구는 일정 수준 이상 많은 양의 방사선에 피폭하면, 생애 암 발생 위험이 증가한다고 말하고 있다. 일단 여기서는 조직반응(결정론적 영향장해; 그 한 예로 순환계 질병의 경우, 약 500 mGy가 문턱선량이다. ICRP-118, 2012) 결과가 나타나는 고 선량 방사선피폭의 경우를 제외한다.   과학적으로 입증되지 않고 있음에도 불구하고주1), 만약 LNT 가설을 (그 양의) 제한 없이 적용하면, 100 mSv(혹은 100 mGy) 이하의 저 선량이라도 반복하여 계속 피폭하면 암 발생 확률이 증가하니 두려워 할 수 있다. 그러나 적어도 100 mSv 아래 피폭의 경우에는 건강영향이 없으며, 더구나 이 선량은 자연방사선 피폭선량을 제외한 것이기도 하다.주2) 주1) 건강영향이 없거나"
"방사선피폭, 담배피우기, 환경적응성 (Part 2)",", 있어도 무시할 수 있을 정도로 매우 작아서 관찰되거나 측정되지 않는다. 설사 관찰되는 사례가 있다고 하더라도 그 수가 너무 작아 통계적으로 유의성이 없거나 충분하지 않다. LNT 가설을 수정 혹은 폐기해야 한다고 주장하는 전문가들은 저 선량으로 인해서 그 어떤 건강영향도 없다고 하는, 더 나아가 오히려 유익하다고 하는 사례들을 제시하기도 한다. 그러나 한편, 다른 전문가들은 현재 LNT 가설을 대신할 만한 확실한 모델을 확인할 수 없기 때문에 아직은 LNT 가설을 지지한다고 하고 있다. 주2) 방사선위험의 이해 중 Radiation Risk in Perspective (미국보건물리학회) 참조  우리는 일상생활에서 건강검진을 하고, 질병치료 효과를 확인하기 위하여 낮은 수준이긴 해도 가끔 의료방사선에 피폭하고 있다. 살면서 전혀 방사선에 피폭하지 않을 수는 없다. 더구나 천연방사선인 우주선과 지각방사선, 식품 중의 방사능 등과 늘 함께 할 수밖에 없으니 평생 피폭을 계속 해야 한다. 실제 상황이 이러니 두려워하지 않는 것이 옳다. 일정 수준의 선량까지는 그렇다.   흡연에 따른 건강영향은 관련 실험결과와 통계가 분명하게 알려주고 있다. 담배를 많이 피울수록 폐기종, 암, 기타 심각한 건강문제가 나타날 가능성이(확률이) 더 높아진다. 그래서 담배를 끊어야 할, 아니 건강한 삶을 유지하려면 처음부터 담배를 피우지 말아야 한다. 금연을 하여 담배에 들어있는 해로운 물질들이주3) 몸에 들어오는 것을 막을 수 있다. 그러나 일상생활에서 방사선피폭 수준을 ""0""으로 할 수는 없다. 심지어 특정 지역의 사람들은 아주 많은 양의 방사선에 노출되어 있다.주4) 주3) 담배에는 확실한 발암물질(제1군 발암물질)에 해당하는 벤젠(휘발유 성분), 비닐클로라이드(PVC 원료), 비소(毒藥 성분), 니켈 화합물(중금속), 크롬(중금속), 카드뮴(중금속), 폴로늄-210(방사성 물질; 방사성 붕괴과정으로 우라늄에서 라돈을 거쳐 생성된 폴로늄-210) 등을 포함한 60여종 이상의 발암물질이 들어있고, 4,000여종의 화학물질이 "
"방사선피폭, 담배피우기, 환경적응성 (Part 3)","포함되어 있다.(국제암연구소, IARC, International Agency for Research Cancer, 보고서 중; 식품의약품안전처 독성정보제공시스템 자료 일부 수정) 주4) 이란 람사르 지역은 지구상에서 가장 자연방사선 준위가 높은 지역이다. 주민의 일부(약 5% 미만)는 연간 260 mSv라는 매우 많은 선량에 노출되어 살고 있다.; Very High Background Radiation Areas of Ramsar, Iran: Preliminary Biological Studies, Health Phys.82(1) 87-93, 2002(by M. Ghiassi-nejad et al.)  흡연으로 인한 폐암의 경우, 금연 후 10년이 지나면 그 위험이 흡연을 계속 할 경우와 비교하여 30-50% 수준으로 감소한다.주5) 한편, 방사선이 없는 환경에서는(정확히는 배경 방사선을 차폐한 아주 낮은 수준의 방사선환경과 차폐하지 않은 경우의 방사선환경에서 세포 증식률을 비교한 실험) 오히려 세포 증식이 억제되었다고 한다.주6) 이는 배경 방사선 혹은 낮은 수준의 방사선환경에서 유익한 효과가 있음을 보여주는 것이다.  주5) U.S. Department of Health and Human Services, The Health Benefits of Smoking Cessation: A Report of the Surgeon General. Rockville (MD): U.S. Department of Health and Human Services, Centers for Disease Control, National Center for Chronic Disease Prevention and Health Promotion, Office on Smoking and Health, DHHS Publication No. (CDC) 90-8419, 1990 주6) H. Planel 등 8인, Influence on Cell Proliferation of Background Radiation or Exposure"
"방사선피폭, 담배피우기, 환경적응성 (Part 4)"," to Very Low, Chronical Gamma Radiation, Health Phys. V52, No.5, 571-578, 1987   만약 방사선이 없는 환경에 놓이면 아마 인간의 몸에서도 이에 적응하기 위하여 세포수준에서 새로운 변이가 생겨나기 시작할 것이고, 그 과정에서 인간은 상당 기간 동안 면역체계가 망가져 질병에 약한 체질이 될 수도 있다.주7) 그리고 충분히 많은 시간이 지나면, 인간은 변화된 환경에 적응하여 지금의 모습과는 다른 생물 종으로 진화해 있을 것이다.  주7) 인체 섬유아세포(human fibroblast cell)를 배양하여 방사선조사 실험을 한 결과, 저 선량의 방사선 혹은 방사선을 분할조사하면, 복구되지 않은 손상(이중나선절단, DSBs) DNA가 있는 세포들이 제거되고, 체내 신진대사 부산물인 활성산소의 생성을 억제하는 항산화 효과 등이 나타난다고 한다.(E. I. Azzam, What does radiation biology tell us about potential health effects at low dose and low dose rate?, J. Radiol. Prot. 39, s28-s39, 2019)  이 세상에 존재하는 모든 생명체는 지구에 등장한 이후 그 동안의 환경 변화에 적응하여 진화해 왔다. 현 인류도 지구생성 이래 이미 환경(방사선 포함)에 적응하면서 진화를 거듭해 온 생명체 중 하나이다. 그래서 우리의 생물학적 시스템은 저 선량의 방사선피폭에 이미 어느 정도는 내성이 있다고 말할 수 있다.  우리는 일상에서 방사선피폭을 피할 수 없지만, 그렇다고 일정 수준(100 mSv 아래)의 저 선량 방사선피폭을 지나치게 걱정할 필요는 없다.   이 자료의 최초 작성 및 등록 : 김봉환(KAERI) bhkim2@kaeri.re.kr"
방사선피폭과 무관한 건강영향,"▼  일본 후쿠시마 사고   UNSCEAR 2013 요약    방사선피폭과 무관한 건강영향    원전사고 이후 방사선피폭으로 인한 건강영향    후쿠시마원전 오염수 해양방류 문제 관련 논란을 보다    - 이 자료는 다음의 자료로부터 구성한 것임Health effects of radiation and other health problems in the aftermath of nuclear accidents, with an emphasis on Fukushima, www.thelancet.com Vol 386, 479-488, August 1(2015)   방사선과 관련 없는 영향 대형 원전사고의 영향은 방사선에 의한 건강영향에 국한되지 않는다. 체르노빌 사고로 영향을 받은 사람들 사이에서 방사선과 관련이 없는 건강 및 심리적 장애가 있음이 보고되었으며, 후쿠시마 제1원전 사고를 통해서도 건강상태가 취약한 사람들을 대피시키는 것(소개)과 장기간 타 지역에 배치하는 것(이동), 정신적, 심리적, 사회적 불안요인 등에서 나타나는 문제들의 중요성이 다시 대두되고 있다.  삶터 변경(再配置, 轉置) 및 생활환경 변화 2011년 5월까지 약 170,000명의 주민이 소개되었다(자발적으로 약 2만 명). (소개)피난과 재배치는 특히 간병과 입원이 필요한 노인들에게 다양한 부정적인 영향을 미쳤다. 사고 후, 소개(대피)가 필요해 피난한 노년층의 사망률은 대피 후 첫 3개월 동안 약 3배 증가했으며 사고 전보다 약 1.5 배 더 높았다. 사망자 중 여성이 70%를 차지한다. 사망자는 대부분 75세 이상이었고 주 원인은 폐렴이었다. 반복적인 재배치와 빈번한 생활환경의 변화는 노인들의 건강에 실질적인 악영향을 미쳤기 때문이다.  지진과 해일로 인한 간접적인 피해로 지방 정부가 인정한 후쿠시마의 재해 관련 사망자는 2011년 3월 이후 42개월 동안 일본 동북지방 전체 3,194명 중 1,793명(56%) 이었다. 사고 이후 생활환경의 변화도 대피하지 않은 사람들에게 영향을 주었다. 방사선위험에 대한 인식의 차이로 가족들과"
